Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_scaled,NO2(GT)_scaled,NOx(GT)_scaled,C6H6(GT)_scaled,pollution_score,hour,hour_weight,contextual_pollution_score,multi_pollutant_exposure,risk_level,exposure_trend,rising_exposure,high_exposure_flag,persistent_high_exposure,dominant_pollutant,alert,recommendation
2005-02-22 08:00:00,3.8,1408.0,275.0,16.7,1200.0,687.0,490.0,295.0,1523.0,1369.0,4.1,82.7,0.682,0.3135593220338983,0.8668639053254438,0.46377792823290453,0.2610062893081761,0.47892951286139174,8,1.3,0.6226083667198092,1.2141281173152638,High,0.5606761677619541,True,False,False,NO2,MODERATE: Short-term pollution spike,Short-term pollution spike mainly caused by NO2. Monitor air quality and avoid prolonged exposure.
2005-02-22 09:00:00,5.4,1501.0,275.0,24.0,1403.0,757.0,418.0,243.0,1789.0,1589.0,4.6,80.3,0.6889,0.4491525423728814,0.7130177514792899,0.5111712931618144,0.3757861635220126,0.515950256576543,9,1.3,0.670735333549506,1.8379005883967352,Very High,0.6237724710814714,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2005-02-22 10:00:00,3.5,1266.0,275.0,15.0,1149.0,559.0,528.0,255.0,1435.0,1370.0,6.1,74.0,0.7025,0.288135593220339,0.7485207100591715,0.37711577522004064,0.23427672955974843,0.4147051451978544,10,1.3,0.5391166887572107,2.337915766952301,Very High,0.5000151785555658,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-22 11:00:00,1.7,1082.0,275.0,6.9,855.0,286.0,725.0,201.0,1140.0,1005.0,9.1,58.4,0.6787,0.13559322033898302,0.5887573964497042,0.1922816519972918,0.1069182389937107,0.257321376012186,11,1.0,0.257321376012186,2.542393295328577,Very High,0.20447752837627586,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 12:00:00,2.0,1123.0,275.0,9.1,942.0,324.0,653.0,208.0,1225.0,1105.0,11.4,48.9,0.658,0.16101694915254236,0.6094674556213018,0.21800947867298578,0.14150943396226415,0.2834762051117874,12,1.0,0.2834762051117874,2.684173691614412,Very High,0.14178039628583505,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 13:00:00,2.1,1174.0,275.0,10.0,979.0,316.0,611.0,212.0,1282.0,1142.0,8.3,64.4,0.7072,0.1694915254237288,0.621301775147929,0.2125930941096818,0.15566037735849056,0.29045325041321945,13,1.0,0.29045325041321945,2.663711220563719,Very High,-0.020462471050692876,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 14:00:00,3.0,1209.0,275.0,12.9,1082.0,407.0,573.0,238.0,1355.0,1105.0,6.5,71.0,0.6903,0.24576271186440676,0.6982248520710058,0.2742044685172647,0.20125786163522014,0.35708771603343364,14,1.0,0.35708771603343364,2.398190569877343,Very High,-0.26552065068637587,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 15:00:00,2.1,1120.0,275.0,9.0,940.0,305.0,657.0,201.0,1245.0,917.0,6.6,71.1,0.6973,0.1694915254237288,0.5887573964497042,0.2051455653351388,0.139937106918239,0.2773106194569772,15,1.0,0.2773106194569772,2.0047658557848145,Very High,-0.39342471409252866,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 16:00:00,2.5,1174.0,275.0,10.9,1010.0,360.0,613.0,218.0,1305.0,1050.0,7.4,69.3,0.7165,0.20338983050847456,0.6390532544378698,0.24238320920785375,0.169811320754717,0.3153383292149166,16,1.0,0.3153383292149166,1.7809874962425203,Very High,-0.2237783595422942,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 17:00:00,2.2,1068.0,275.0,7.9,896.0,339.0,702.0,222.0,1177.0,848.0,6.4,70.6,0.6834,0.17796610169491525,0.650887573964497,0.22816519972918078,0.12264150943396226,0.29768132581868645,17,1.4,0.416753856146161,1.9404199763764953,Very High,0.15943248013397504,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-22 18:00:00,2.4,1146.0,275.0,10.2,985.0,304.0,650.0,206.0,1236.0,952.0,5.8,72.5,0.6718,0.19491525423728812,0.6035502958579881,0.20446851726472579,0.15880503144654087,0.29224028584117306,18,1.4,0.40913640017764225,2.06608017144235,Very High,0.12566019506585469,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-22 19:00:00,3.6,1204.0,275.0,13.2,1089.0,397.0,601.0,251.0,1335.0,1059.0,5.6,71.6,0.6556,0.29661016949152547,0.7366863905325444,0.2674339878131347,0.20597484276729558,0.3812081139873365,19,1.4,0.5336913595822711,2.309318280611402,Very High,0.24323810916905186,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-22 20:00:00,2.6,1062.0,275.0,8.1,903.0,270.0,717.0,190.0,1141.0,720.0,4.2,77.8,0.6491,0.211864406779661,0.5562130177514792,0.1814488828706838,0.12578616352201258,0.2731320298938416,20,1.4,0.3823848418513782,2.3346154064293465,Very High,0.025297125817944632,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 21:00:00,2.7,1122.0,275.0,8.5,919.0,339.0,680.0,218.0,1201.0,981.0,4.3,79.5,0.6648,0.22033898305084745,0.6390532544378698,0.22816519972918078,0.1320754716981132,0.3093214027966395,21,1.4,0.43304996391529527,2.4903547508876644,Very High,0.15573934445831794,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-22 22:00:00,1.4,940.0,275.0,3.6,686.0,190.0,903.0,150.0,1005.0,648.0,4.5,75.5,0.6429,0.11016949152542371,0.4378698224852071,0.12728503723764387,0.055031446540880505,0.18534585169651593,22,1.0,0.18534585169651593,2.3603622733692635,Very High,-0.12999247751840093,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-22 23:00:00,0.9,935.0,275.0,2.6,628.0,126.0,995.0,111.0,986.0,611.0,4.4,77.1,0.6523,0.06779661016949153,0.32248520710059175,0.0839539607312119,0.039308176100628936,0.12981041022892417,23,1.0,0.12981041022892417,2.073418827452027,Very High,-0.2869434459172364,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-23 00:00:00,1.5,1011.0,275.0,4.3,725.0,189.0,852.0,142.0,1050.0,773.0,4.2,78.2,0.6506,0.11864406779661016,0.41420118343195267,0.12660798916723087,0.0660377358490566,0.18400306065859023,0,0.8,0.1472024485268722,1.8114848758012567,Very High,-0.2619339516507704,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-23 01:00:00,1.1,952.0,275.0,3.2,665.0,146.0,907.0,119.0,1007.0,703.0,4.0,79.3,0.6517,0.0847457627118644,0.34615384615384615,0.09749492213947189,0.04874213836477988,0.1460843485598448,1,0.8,0.11686747884787585,1.3946609950668616,High,-0.41682388073439514,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-23 02:00:00,0.8,899.0,275.0,1.8,572.0,98.0,1063.0,87.0,951.0,560.0,3.9,78.7,0.643,0.059322033898305086,0.2514792899408284,0.06499661475964792,0.026729559748427674,0.10226149829429614,2,0.8,0.08180919863543691,1.0940853518509204,High,-0.3005756432159412,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 03:00:00,0.6,880.0,275.0,1.4,533.0,86.5,1161.0,78.5,948.0,499.0,3.5,80.6,0.6403,0.0423728813559322,0.22633136094674555,0.057210561949898445,0.020440251572327043,0.08768539544540606,3,0.8,0.07014831635632485,0.7311837042919498,Moderate,-0.3629016475589706,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 04:00:00,0.6,882.0,275.0,1.2,516.0,75.0,1132.0,70.0,959.0,575.0,3.2,82.8,0.6426,0.0423728813559322,0.20118343195266272,0.04942450914014895,0.01729559748427673,0.07882296917683793,4,0.8,0.06305837534147034,0.6088962279369041,Low,-0.12228747635504567,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 05:00:00,0.6,844.0,275.0,0.7,466.0,77.0,1261.0,68.0,894.0,478.0,4.1,76.0,0.6304,0.0423728813559322,0.1952662721893491,0.05077860528097495,0.009433962264150943,0.07610987622719087,5,0.8,0.0608879009817527,0.5399737186897328,Low,-0.06892250924717136,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 06:00:00,0.6,860.0,275.0,1.0,497.0,72.0,1251.0,66.0,912.0,442.0,4.2,75.9,0.6311,0.0423728813559322,0.1893491124260355,0.047393364928909956,0.014150943396226415,0.0747276724247613,6,1.0,0.0747276724247613,0.4674989425876218,Low,-0.07247477610211095,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 07:00:00,0.7,917.0,275.0,2.2,597.0,152.0,1084.0,117.0,994.0,602.0,4.5,76.3,0.648,0.05084745762711864,0.34023668639053256,0.10155721056194988,0.03301886792452831,0.13230648511116186,7,1.3,0.17199843064451042,0.5226298943842564,Low,0.05513095179663463,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 08:00:00,1.7,1126.0,275.0,7.7,886.0,337.0,719.0,197.0,1208.0,936.0,4.4,79.1,0.6687,0.13559322033898302,0.5769230769230769,0.22681110358835477,0.11949685534591195,0.2655108822987352,8,1.3,0.3451641469883558,0.7859848427371753,Moderate,0.26335494835291884,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 09:00:00,1.9,1033.0,275.0,6.2,820.0,360.0,740.0,198.0,1114.0,870.0,4.3,79.8,0.6706,0.15254237288135591,0.5798816568047337,0.24238320920785375,0.0959119496855346,0.2705113183046606,9,1.3,0.35166471379605874,1.067501240176909,High,0.2815163974397338,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 10:00:00,1.4,944.0,275.0,3.8,697.0,243.0,881.0,167.0,1022.0,688.0,3.1,83.0,0.6419,0.11016949152542371,0.4881656804733728,0.16316858496953285,0.05817610062893081,0.2075196339441397,10,1.3,0.2697755241273816,1.2742183889628205,High,0.2067171487859114,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 11:00:00,1.3,955.0,275.0,3.6,687.0,277.0,895.0,180.0,1004.0,706.0,2.8,83.9,0.6326,0.10169491525423728,0.5266272189349112,0.18618821936357483,0.055031446540880505,0.21971862345906878,11,1.0,0.21971862345906878,1.4330491114401365,High,0.158830722477316,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-23 12:00:00,1.2,992.0,275.0,3.7,694.0,266.0,900.0,169.0,1020.0,756.0,3.9,79.5,0.6482,0.09322033898305083,0.4940828402366864,0.17874069058903183,0.05660377358490566,0.20749273911832594,12,1.0,0.20749273911832594,1.5658141781337012,Very High,0.1327650666935647,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2005-02-23 13:00:00,1.9,1090.0,275.0,8.3,910.0,317.0,701.0,210.0,1192.0,974.0,5.1,74.5,0.6621,0.15254237288135591,0.6153846153846153,0.2132701421800948,0.1289308176100629,0.27871256477759687,13,1.0,0.27871256477759687,1.6725283122667878,Very High,0.10671413413308661,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-23 14:00:00,2.5,1151.0,275.0,10.1,983.0,375.0,629.0,232.0,1244.0,1121.0,5.7,72.5,0.6686,0.20338983050847456,0.680473372781065,0.2525389302640487,0.15723270440251572,0.32571656579432395,14,1.0,0.32571656579432395,1.6530807310727558,Very High,-0.019447581194032004,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-23 15:00:00,2.3,1148.0,275.0,9.9,975.0,349.0,638.0,223.0,1243.0,1064.0,5.6,74.6,0.6826,0.18644067796610167,0.6538461538461539,0.23493568043331076,0.1540880503144654,0.3089452720225897,15,1.0,0.3089452720225897,1.6103612892992867,Very High,-0.04271944177346909,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-23 16:00:00,2.3,1140.0,275.0,9.2,946.0,377.0,653.0,224.0,1231.0,1076.0,5.4,75.9,0.6875,0.18644067796610167,0.6568047337278106,0.25389302640487477,0.1430817610062893,0.31222299562425965,16,1.0,0.31222299562425965,1.6528087607961648,Very High,0.04244747149687811,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-23 17:00:00,2.5,1160.0,275.0,10.3,990.0,403.0,632.0,238.0,1254.0,1090.0,4.9,78.2,0.6826,0.20338983050847456,0.6982248520710058,0.27149627623561273,0.16037735849056606,0.33552270292731023,17,1.4,0.4697317840982343,1.9028219214353304,Very High,0.25001316063916557,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-23 18:00:00,2.8,1167.0,275.0,11.4,1027.0,422.0,610.0,249.0,1289.0,1119.0,4.8,79.0,0.6845,0.22881355932203387,0.7307692307692307,0.2843601895734597,0.17767295597484278,0.35796101407725134,18,1.4,0.5011454197081519,2.196474602025156,Very High,0.29365268058982585,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-23 19:00:00,2.7,1194.0,275.0,11.7,1038.0,388.0,605.0,223.0,1317.0,1181.0,4.8,78.6,0.6826,0.22033898305084745,0.6538461538461539,0.26134055517941773,0.18238993710691823,0.33137635959303074,19,1.4,0.463926903430243,2.3816889406778023,Very High,0.18521433865264614,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-23 20:00:00,3.1,1224.0,275.0,12.6,1071.0,431.0,590.0,244.0,1331.0,1240.0,4.6,78.2,0.6686,0.25423728813559326,0.7159763313609467,0.2904536222071767,0.19654088050314464,0.36718685093333775,20,1.4,0.5140615913066728,2.5700339661901515,Very High,0.1883450255123491,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-23 21:00:00,2.9,1209.0,275.0,11.4,1028.0,425.0,619.0,243.0,1264.0,1254.0,4.2,79.7,0.6647,0.23728813559322032,0.7130177514792899,0.2863913337846987,0.17767295597484278,0.3565733031889318,21,1.4,0.49920262446450453,2.760291318632066,Very High,0.19025735244191466,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2005-02-23 22:00:00,2.6,1145.0,275.0,9.6,962.0,391.0,657.0,226.0,1212.0,1192.0,4.3,78.9,0.6621,0.211864406779661,0.6627218934911242,0.26337169939065674,0.14937106918238993,0.32495693409082155,22,1.0,0.32495693409082155,2.7730252570986282,Very High,0.012733938466562122,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-23 23:00:00,1.5,1016.0,275.0,4.6,744.0,231.0,825.0,167.0,1053.0,1020.0,4.2,77.9,0.6479,0.11864406779661016,0.4881656804733728,0.15504400812457686,0.07075471698113207,0.21054658588469685,23,1.0,0.21054658588469685,2.5138400588850907,Very High,-0.2591851982135376,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-24 00:00:00,1.6,1018.0,275.0,4.7,750.0,248.0,831.0,172.0,1051.0,916.0,3.2,83.0,0.645,0.1271186440677966,0.5029585798816567,0.16655382532159785,0.07232704402515723,0.2199791033261841,0,0.8,0.1759832826609473,2.188677921837886,Very High,-0.32516213704720487,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-24 01:00:00,1.1,937.0,275.0,2.6,625.0,142.0,977.0,120.0,983.0,798.0,5.1,74.5,0.6626,0.0847457627118644,0.34911242603550297,0.0947867298578199,0.039308176100628936,0.14426015300701583,1,0.8,0.11540812240561267,1.8401591408132558,Very High,-0.34851878102462996,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-24 02:00:00,0.9,949.0,275.0,2.9,647.0,117.0,956.0,100.0,1023.0,762.0,4.0,80.8,0.6666,0.06779661016949153,0.2899408284023669,0.07786052809749491,0.0440251572327044,0.1210943536223538,2,0.8,0.09687548289788304,1.4229730324044656,High,-0.4171861084087902,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2005-02-24 03:00:00,0.7,895.0,275.0,1.5,545.0,106.5,1080.0,93.0,964.0,685.0,4.3,81.0,0.677,0.05084745762711864,0.2692307692307693,0.07075152335815842,0.022012578616352203,0.10465232615863795,3,0.8,0.08372186092691036,1.0074922688668715,Moderate,-0.4154807635375941,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-24 04:00:00,0.6499999999999999,884.0,275.0,1.3,528.0,96.0,1148.0,86.0,960.0,619.0,2.9,85.3,0.6503,0.04661016949152542,0.24852071005917156,0.06364251861882193,0.01886792452830189,0.09579744292261637,4,0.8,0.0766379543380931,0.7591732891141432,Moderate,-0.24831897975272832,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-24 05:00:00,0.6,883.0,275.0,1.2,518.0,87.0,1135.0,81.0,962.0,606.0,3.3,84.5,0.6612,0.0423728813559322,0.23372781065088757,0.05754908598510494,0.01729559748427673,0.08899020806263314,5,0.8,0.07119216645010651,0.6198188696795528,Low,-0.13935441943459037,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-24 06:00:00,0.8,968.0,275.0,3.0,652.0,197.0,937.0,131.0,1051.0,788.0,3.6,84.4,0.6724,0.059322033898305086,0.3816568047337278,0.13202437373053488,0.045597484276729564,0.15533640164090312,6,1.0,0.15533640164090312,0.5991719886595087,Low,-0.020646881020044083,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2005-02-24 07:00:00,1.5,1071.0,275.0,5.5,787.0,290.0,755.0,170.0,1146.0,947.0,3.8,83.8,0.6771,0.11864406779661016,0.49704142011834324,0.1949898442789438,0.08490566037735849,0.22558216851377652,7,1.3,0.2932568190679095,0.7770206853218056,Moderate,0.17784869666229686,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
